,id,items,quantity_items,support,items_base,items_buy,quantity_items_base,items_add,quantity_items_add,confidence,lift
1133,1132,other_vegetables root_vegetables whipped-sour_cream whole_milk yogurt,5,0.002338587,root_vegetables whipped-sour_cream whole_milk yogurt,,4,other_vegetables,1,0.638888889,3.301877153
1134,1133,other_vegetables tropical_fruit whipped-sour_cream whole_milk yogurt,5,0.002440264,other_vegetables tropical_fruit whipped-sour_cream,,3,whole_milk yogurt,2,0.311688312,5.563438377
1135,1134,other_vegetables tropical_fruit whipped-sour_cream whole_milk yogurt,5,0.002440264,other_vegetables whipped-sour_cream yogurt,,3,tropical_fruit whole_milk,2,0.24,5.674038462
1136,1135,other_vegetables tropical_fruit whipped-sour_cream whole_milk yogurt,5,0.002440264,tropical_fruit whipped-sour_cream whole_milk,,3,other_vegetables yogurt,2,0.307692308,7.087011349
1137,1136,other_vegetables tropical_fruit whipped-sour_cream whole_milk yogurt,5,0.002440264,tropical_fruit whipped-sour_cream yogurt,,3,other_vegetables whole_milk,2,0.393442623,5.257483963
1138,1137,other_vegetables tropical_fruit whipped-sour_cream whole_milk yogurt,5,0.002440264,whipped-sour_cream whole_milk yogurt,,3,other_vegetables tropical_fruit,2,0.224299065,6.249238834
1139,1138,other_vegetables tropical_fruit whipped-sour_cream whole_milk yogurt,5,0.002440264,other_vegetables tropical_fruit whipped-sour_cream whole_milk,,4,yogurt,1,0.545454545,3.910018553
1140,1139,other_vegetables tropical_fruit whipped-sour_cream whole_milk yogurt,5,0.002440264,other_vegetables tropical_fruit whole_milk yogurt,,4,whipped-sour_cream,1,0.32,4.464113475
1141,1140,other_vegetables tropical_fruit whipped-sour_cream whole_milk yogurt,5,0.002440264,other_vegetables whipped-sour_cream whole_milk yogurt,,4,tropical_fruit,1,0.436363636,4.158562368
1142,1141,rolls-buns root_vegetables tropical_fruit whole_milk yogurt,5,0.002236909,rolls-buns root_vegetables tropical_fruit,,3,whole_milk yogurt,2,0.379310345,6.770448714
1143,1142,rolls-buns root_vegetables tropical_fruit whole_milk yogurt,5,0.002236909,rolls-buns root_vegetables yogurt,,3,tropical_fruit whole_milk,2,0.309859155,7.325636511
1144,1143,rolls-buns root_vegetables tropical_fruit whole_milk yogurt,5,0.002236909,rolls-buns tropical_fruit whole_milk,,3,root_vegetables yogurt,2,0.203703704,7.887503645
1145,1144,rolls-buns root_vegetables tropical_fruit whole_milk yogurt,5,0.002236909,rolls-buns tropical_fruit yogurt,,3,root_vegetables whole_milk,2,0.255813953,5.230624184
1146,1145,rolls-buns root_vegetables tropical_fruit whole_milk yogurt,5,0.002236909,root_vegetables tropical_fruit yogurt,,3,rolls-buns whole_milk,2,0.275,4.85570018
1147,1146,rolls-buns root_vegetables tropical_fruit whole_milk yogurt,5,0.002236909,rolls-buns root_vegetables tropical_fruit whole_milk,,4,yogurt,1,0.594594595,4.262272477
1148,1147,rolls-buns root_vegetables tropical_fruit whole_milk yogurt,5,0.002236909,rolls-buns root_vegetables tropical_fruit yogurt,,4,whole_milk,1,0.814814815,3.188899206
1149,1148,rolls-buns root_vegetables tropical_fruit whole_milk yogurt,5,0.002236909,rolls-buns root_vegetables whole_milk yogurt,,4,tropical_fruit,1,0.47826087,4.557844624
1150,1149,rolls-buns root_vegetables tropical_fruit whole_milk yogurt,5,0.002236909,rolls-buns tropical_fruit whole_milk yogurt,,4,root_vegetables,1,0.458333333,4.204951803
